Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Fwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label,Category
6123,53,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,150943.3962,37735.84906,53.0,0.0,53,53,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,24,20,18867.92453,18867.92453,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,PortScan,PortScan
21,9104073,9,15,121,188,27,0,13.44444444,11.41392911,34,0,12.53333333,14.54975045,33.94085263,2.636182728,395829.2609,1004046.793,3239478,3,5820096,727512.0,1284077.685,2919617,3,9103966,650283.2857,1236070.337,3239478,3,0,0,296,488,0.988568523,1.647614205,0,34,12.36,13.181047,173.74,0,0,0,1,0,0,0,0,1,12.875,13.44444444,12.53333333,9,121,15,188,29200,227,6,32,0.0,0.0,0,0,0.0,0.0,0,0,FTP-Patator,Brute Force
80,86035076,5,7,390,11595,378,0,78.0,167.731929,4344,0,1656.428571,1760.597234,139.3036487,0.139477996,7821370.545,25900000.0,85800000,4,85900000,21500000.0,42900000.0,85800000,4,86000000,14300000.0,35000000.0,85900000,47,0,0,144,232,0.058115832,0.081362164,0,4344,922.3846154,1496.862916,2240598.59,1,0,0,0,0,0,0,0,1,999.25,78.0,1656.428571,5,390,7,11595,0,235,2,20,11992.0,0.0,11992,11992,85800000.0,0.0,85800000,85800000,DoS Hulk,DoS
80,384924,3,6,26,11601,20,0,8.666666667,10.26320288,4380,0,1933.5,1757.789948,30205.96274,23.38123889,48115.5,121291.4902,346553,2,37987,18993.5,26858.03687,37985,2,384394,76878.8,151622.3527,346553,48,0,0,72,132,7.793746298,15.5874926,0,4380,1162.7,1645.241762,2706820.456,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,3,26,6,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS,DDoS
80,10160260,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,2.362144276,0.393690713,3386753.333,5865335.162,10200000,225,10200000,3386753.333,5865335.162,10200000,225,0,0.0,0.0,0,0,0,0,80,0,0.393690713,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,4,24,0,0,256,-1,3,20,801.0,0.0,801,801,10200000.0,0.0,10200000,10200000,DDoS,DDoS
443,48,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,250000.0,41666.66667,48.0,0.0,48,48,48,48.0,0.0,48,48,0,0.0,0.0,0,0,0,0,40,0,41666.66667,0.0,6,6,6.0,0.0,0.0,1,0,0,0,0,0,0,0,0,9.0,6.0,0.0,2,12,0,0,0,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,BENIGN
80,117532006,17,17,1242,762,386,6,73.05882353,149.3219971,248,0,44.82352941,96.97437503,17.05067469,0.289282904,3561575.939,4652118.962,10000000,607,118000000,7344299.375,4100236.517,10000000,74099,118000000,7344299.563,4143788.773,10000000,607,0,0,340,472,0.144641452,0.144641452,0,386,57.42857143,123.2783283,15197.54622,0,0,0,0,1,0,0,0,1,59.11764706,73.05882353,44.82352941,17,1242,17,762,252,2319,16,20,307533.25,953062.7056,3333265,22971,9484865.917,1395948.059,10000000,5177054,BENIGN,BENIGN
53,324,2,2,90,206,45,45,45.0,0.0,103,103,103.0,0.0,913580.2469,12345.67901,108.0,184.4640886,321,1,1,1.0,0.0,1,1,2,2.0,0.0,2,2,0,0,64,64,6172.839506,6172.839506,45,103,68.2,31.76790834,1009.2,0,0,0,0,0,0,0,0,1,85.25,45.0,103.0,2,90,2,206,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,BENIGN
8080,91244,4,3,206,134,194,0,51.5,95.04209594,128,0,44.66666667,72.23111056,3726.272412,76.7173732,15207.33333,36103.11221,88899,75,91244,30414.66667,52095.84216,90569,75,89739,44869.5,62267.11604,88899,840,0,0,92,72,43.83849897,32.87887423,0,194,42.5,75.2880184,5668.285714,0,0,0,1,0,0,0,0,0,48.57142857,51.5,44.66666667,4,206,3,134,8192,237,3,20,0.0,0.0,0,0,0.0,0.0,0,0,Bot,Bot
80,153,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,13071.89542,153.0,0.0,153,153,153,153.0,0.0,153,153,0,0.0,0.0,0,0,0,0,40,0,13071.89542,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,2,0,0,0,256,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,BENIGN
80,4,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,500000.0,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,0,0,64,0,500000.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,2,0,0,0,251,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk,DoS
6129,37,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,162162.1622,54054.05405,37.0,0.0,37,37,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,40,20,27027.02703,27027.02703,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,PortScan,PortScan
21,9353912,9,15,114,188,25,0,12.66666667,10.45227248,34,0,12.53333333,14.54975045,32.28595693,2.565771412,406691.8261,1062064.495,3471427,3,6626872,828359.0,1535268.163,3514730,47,9353766,668126.1429,1311792.934,3471427,3,0,0,296,488,0.96216428,1.603607133,0,34,12.08,12.89353843,166.2433333,0,0,0,1,0,0,0,0,1,12.58333333,12.66666667,12.53333333,9,114,15,188,29200,227,6,32,0.0,0.0,0,0,0.0,0.0,0,0,FTP-Patator,Brute Force
80,6819842,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,4.39892889,0.733154815,1704960.5,3404584.394,6811835,1,6819842,1704960.5,3404584.394,6811835,1,0,0.0,0.0,0,0,0,0,100,0,0.733154815,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,5,30,0,0,256,-1,4,20,8007.0,0.0,8007,8007,6811835.0,0.0,6811835,6811835,DDoS,DDoS
2041,40,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,200000.0,50000.0,40.0,0.0,40,40,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,24,20,25000.0,25000.0,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,PortScan,PortScan
8080,330091,5,4,213,145,195,0,42.6,85.23379611,129,0,36.25,61.96975069,1084.549412,27.26520868,41261.375,115827.8276,327920,41,330091,82522.75,164178.4069,328790,41,328773,109591.0,189078.644,327920,163,0,0,112,92,15.14733816,12.11787053,0,195,35.8,68.38908295,4677.066667,0,0,0,1,0,0,0,0,0,39.77777778,42.6,36.25,5,213,4,145,8192,237,4,20,0.0,0.0,0,0,0.0,0.0,0,0,Bot,Bot
52912,3,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,4000000.0,666666.6667,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,20,20,333333.3333,333333.3333,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,1,6,1,6,237,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Bot,Bot
80,99572739,6,6,349,11595,349,0,58.16666667,142.4786534,4344,0,1932.5,1754.831473,119.9525103,0.120514913,9052067.182,30000000.0,99600000,4,99600000,19900000.0,44500000.0,99600000,4,12381,2476.2,4291.18966,9985,16,0,0,200,200,0.060257457,0.060257457,0,4344,918.7692308,1498.680706,2246043.859,0,0,0,0,1,0,0,0,1,995.3333333,58.16666667,1932.5,6,349,6,11595,251,235,1,32,1006.0,0.0,1006,1006,99600000.0,0.0,99600000,99600000,DoS Hulk,DoS
50001,49,2,0,4,0,2,2,2.0,0.0,0,0,0.0,0.0,81632.65306,40816.32653,49.0,0.0,49,49,49,49.0,0.0,49,49,0,0.0,0.0,0,0,0,0,48,0,40816.32653,0.0,2,2,2.0,0.0,0.0,0,0,0,1,0,0,0,0,0,3.0,2.0,0.0,2,4,0,0,1024,-1,1,24,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,BENIGN
53,8664123,2,2,135,265,81,54,67.5,19.09188309,163,102,132.5,43.13351365,46.16739628,0.461673963,2888041.0,4959861.877,8615196,23221,8640902,8640902.0,0.0,8640902,8640902,8638417,8638417.0,0.0,8638417,8638417,0,0,52,52,0.230836981,0.230836981,54,163,96.2,41.04509715,1684.7,0,0,0,0,0,0,0,0,1,120.25,67.5,132.5,2,135,2,265,-1,-1,1,20,25706.0,0.0,25706,25706,8615196.0,0.0,8615196,8615196,BENIGN,BENIGN
53,281328,4,2,148,208,37,37,37.0,0.0,104,104,104.0,0.0,1265.426833,21.32741853,56265.6,109287.6503,250282,3,31042,10347.33333,17916.04489,31035,3,4,4.0,0.0,4,4,0,0,104,40,14.21827902,7.10913951,37,104,56.14285714,32.69265244,1068.809524,0,0,0,0,0,0,0,0,0,65.5,37.0,104.0,4,148,2,208,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,BENIGN
80,98718852,6,5,374,11595,374,0,62.33333333,152.6848606,8688,0,2319.0,3774.237539,121.2433062,0.111427552,9871885.2,31200000.0,98700000,1,98700000,19700000.0,44100000.0,98700000,1,61595,15398.75,22176.30359,47194,188,0,0,200,168,0.060778665,0.050648887,0,8688,997.4166667,2559.653331,6551825.174,0,0,0,0,1,0,0,0,0,1088.090909,62.33333333,2319.0,6,374,5,11595,274,235,1,32,4.0,0.0,4,4,98700000.0,0.0,98700000,98700000,DoS Hulk,DoS
80,337748,3,4,26,11601,20,0,8.666666667,10.26320288,8760,0,2900.25,4128.319301,34425.07432,20.72551133,56291.33333,130514.0484,322469,65,15023,7511.5,9214.308466,14027,996,337670,112556.6667,181940.3514,322469,191,0,0,72,92,8.882361998,11.84314933,0,8760,1453.375,3113.952607,9696700.839,0,0,0,1,0,0,0,0,1,1661.0,8.666666667,2900.25,3,26,4,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS,DDoS
21,217,2,1,14,0,14,0,7.0,9.899494937,0,0,0.0,0.0,64516.12903,13824.88479,108.5,36.06244584,134,83,217,217.0,0.0,217,217,0,0.0,0.0,0,0,1,0,64,20,9216.589862,4608.294931,0,14,7.0,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,9.333333333,7.0,0.0,2,14,1,0,229,0,0,32,0.0,0.0,0,0,0.0,0.0,0,0,FTP-Patator,Brute Force
80,80920283,8,5,56,11601,20,0,7.0,5.656854249,5840,0,2320.2,2436.833027,144.0553538,0.160651934,6743356.917,22100000.0,76800000,3,80900000,11600000.0,28800000.0,76800000,3,30487,7621.75,8970.026547,18241,184,0,0,172,112,0.098862729,0.061789206,0,5840,833.0714286,1774.906302,3150292.379,0,0,0,0,1,0,0,0,0,897.1538462,7.0,2320.2,8,56,5,11601,256,229,6,20,4087872.0,0.0,4087872,4087872,76800000.0,0.0,76800000,76800000,DDoS,DDoS
27352,36,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,166666.6667,55555.55556,36.0,0.0,36,36,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,40,20,27777.77778,27777.77778,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,PortScan,PortScan
80,43504401,86,126,2378,212938,536,0,27.65116279,99.74246455,2920,0,1689.984127,743.0901424,4949.292372,4.873070198,206181.9953,1376895.097,10000000,-1,43500000,511816.4824,2143293.995,10000000,239,41000000,328140.984,1770617.972,10100000,50,0,0,1732,2580,1.976811495,2.896258703,0,2920,1010.873239,1000.327563,1000655.234,0,0,0,1,0,0,0,0,1,1015.641509,27.65116279,1689.984127,86,2378,126,212938,8192,33,85,20,245592.0,460941.3449,937004,14977,10000000.0,21571.521,10000000,9996512,BENIGN,BENIGN
21,215,2,1,14,0,14,0,7.0,9.899494937,0,0,0.0,0.0,65116.27907,13953.48837,107.5,53.03300859,145,70,215,215.0,0.0,215,215,0,0.0,0.0,0,0,1,0,64,20,9302.325581,4651.162791,0,14,7.0,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,9.333333333,7.0,0.0,2,14,1,0,229,0,0,32,0.0,0.0,0,0,0.0,0.0,0,0,FTP-Patator,Brute Force
22,13216191,21,32,2008,2745,640,0,95.61904762,140.0451628,976,0,85.78125,220.240592,359.634633,4.0102326,254157.5192,690496.2944,2515025,3,10800000,540874.0,961227.0576,2586584,398,13200000,426323.9355,857192.477,2515025,3,0,0,680,1032,1.588960087,2.421272513,0,976,88.01851852,189.5902723,35944.47135,0,0,0,1,0,0,0,0,1,89.67924528,95.61904762,85.78125,21,2008,32,2745,29200,247,16,32,0.0,0.0,0,0,0.0,0.0,0,0,SSH-Patator,Brute Force
80,2497004,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,12.01439805,2.002399676,624251.0,1247841.419,2496013,2,2497004,624251.0,1247841.419,2496013,2,0,0.0,0.0,0,0,0,0,100,0,2.002399676,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,5,30,0,0,256,-1,4,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS,DDoS
389,130,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,61538.46154,15384.61538,130.0,0.0,130,130,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,24,20,7692.307692,7692.307692,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,PortScan,PortScan
80,5,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,400000.0,5.0,0.0,5,5,5,5.0,0.0,5,5,0,0.0,0.0,0,0,0,0,64,0,400000.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,2,0,0,0,274,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk,DoS
443,8999628,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.333347112,4499814.0,2121545.204,5999973,2999655,8999628,4499814.0,2121545.204,5999973,2999655,0,0.0,0.0,0,0,0,0,92,0,0.333347112,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,3,0,0,0,8192,-1,0,28,2999655.0,0.0,2999655,2999655,5999973.0,0.0,5999973,5999973,BENIGN,BENIGN
53,91858,4,2,132,246,33,33,33.0,0.0,123,123,123.0,0.0,4115.047138,65.31820854,18371.6,27289.61573,60897,3,30958,10319.33333,17868.41348,30952,3,3,3.0,0.0,3,3,0,0,80,40,43.54547236,21.77273618,33,123,58.71428571,43.91550328,1928.571429,0,0,0,0,0,0,0,0,0,68.5,33.0,123.0,4,132,2,246,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,BENIGN
53,172,2,2,78,142,39,39,39.0,0.0,71,71,71.0,0.0,1279069.767,23255.81395,57.33333333,57.95112884,119,4,4,4.0,0.0,4,4,49,49.0,0.0,49,49,0,0,64,64,11627.90698,11627.90698,39,71,51.8,17.52712184,307.2,0,0,0,0,0,0,0,0,1,64.75,39.0,71.0,2,78,2,142,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,BENIGN
80,78360766,8,4,56,11607,20,0,7.0,5.656854249,11595,0,2901.75,5795.50069,148.8372383,0.15313786,7123706.0,22400000.0,74400000,0,78300000,11200000.0,27900000.0,74400000,0,106193,35397.66667,59097.62451,103626,188,0,0,172,92,0.102091907,0.051045953,0,11595,897.6153846,3214.167532,10300000.0,0,0,0,0,1,0,0,0,0,972.4166667,7.0,2901.75,8,56,4,11607,256,229,6,20,3829869.0,0.0,3829869,3829869,74400000.0,0.0,74400000,74400000,DDoS,DDoS
22,14053164,21,32,2008,2745,640,0,95.61904762,140.0451628,976,0,85.78125,220.240592,338.2156502,3.771392691,270253.1538,738017.2586,2812237,4,11900000,595558.7,1060116.567,2883924,554,14100000,453321.7742,916665.9555,2812237,4,0,0,680,1032,1.494325406,2.277067285,0,976,88.01851852,189.5902723,35944.47135,0,0,0,1,0,0,0,0,1,89.67924528,95.61904762,85.78125,21,2008,32,2745,29200,247,16,32,0.0,0.0,0,0,0.0,0.0,0,0,SSH-Patator,Brute Force
80,3,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,64,0,666666.6667,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,2,0,0,0,274,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk,DoS
53,253,2,2,80,338,40,40,40.0,0.0,169,169,169.0,0.0,1652173.913,15810.27668,84.33333333,144.3375673,251,1,1,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0,64,64,7905.13834,7905.13834,40,169,91.6,70.65620992,4992.3,0,0,0,0,0,0,0,0,1,114.5,40.0,169.0,2,80,2,338,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,BENIGN
21,3,2,0,14,0,14,0,7.0,9.899494937,0,0,0.0,0.0,4666666.667,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,1,0,64,0,666666.6667,0.0,0,14,9.333333333,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,14.0,7.0,0.0,2,14,0,0,229,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,FTP-Patator,Brute Force
50800,56,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,142857.1429,35714.28571,56.0,0.0,56,56,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,24,20,17857.14286,17857.14286,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,PortScan,PortScan
53,1373,2,2,68,124,34,34,34.0,0.0,62,62,62.0,0.0,139839.7669,2913.328478,457.6666667,789.2384515,1369,1,1,1.0,0.0,1,1,3,3.0,0.0,3,3,0,0,64,64,1456.664239,1456.664239,34,62,45.2,15.33623161,235.2,0,0,0,0,0,0,0,0,1,56.5,34.0,62.0,2,68,2,124,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,BENIGN
80,9846410,4,4,383,370,383,0,95.75,191.5,370,0,92.5,185.0,76.47457297,0.812478863,1406630.0,2401486.731,5004611,129,4841799,1613933.0,2792187.327,4838073,857,9846281,3282093.667,2841801.629,5005176,2066,0,0,136,136,0.406239431,0.406239431,0,383,83.66666667,166.0527025,27573.5,0,0,0,1,0,0,0,0,1,94.125,95.75,92.5,4,383,4,370,29200,235,1,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack � Brute Force,Web Attack
80,81896212,7,6,317,11595,311,0,45.28571429,117.1903214,4344,0,1932.5,1754.831473,145.4523928,0.158737501,6824684.333,23600000.0,81700000,1,81800000,13600000.0,33400000.0,81700000,1,146448,29289.6,58863.88143,134186,48,0,0,220,200,0.085474039,0.073263462,0,4344,850.8571429,1461.449536,2135834.747,0,0,0,0,1,0,0,0,0,916.3076923,45.28571429,1932.5,7,317,6,11595,274,235,2,20,4009.0,0.0,4009,4009,81700000.0,0.0,81700000,81700000,DoS Hulk,DoS
80,100043708,9,6,356,11595,356,0,39.55555556,118.6666667,4344,0,1932.5,1754.831473,119.4577874,0.149934467,7145979.143,26700000.0,99900000,1,99900000,12500000.0,35300000.0,99900000,1,147301,29460.2,60316.32484,137086,17,0,0,296,200,0.08996068,0.059973787,0,4344,746.9375,1390.553629,1933639.396,0,0,0,0,1,0,0,0,0,796.7333333,39.55555556,1932.5,9,356,6,11595,251,235,1,32,1003.0,0.0,1003,1003,99900000.0,0.0,99900000,99900000,DoS Hulk,DoS
22,79,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,25316.4557,79.0,0.0,79,79,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,32,32,12658.22785,12658.22785,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,1,0,1,0,259,247,0,32,0.0,0.0,0,0,0.0,0.0,0,0,SSH-Patator,Brute Force
52868,35,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,342857.1429,57142.85714,35.0,0.0,35,35,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,20,20,28571.42857,28571.42857,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,1,6,1,6,237,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Bot,Bot
21,49,2,0,14,0,14,0,7.0,9.899494937,0,0,0.0,0.0,285714.2857,40816.32653,49.0,0.0,49,49,49,49.0,0.0,49,49,0,0.0,0.0,0,0,1,0,64,0,40816.32653,0.0,0,14,9.333333333,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,14.0,7.0,0.0,2,14,0,0,229,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,FTP-Patator,Brute Force
80,115962230,17,15,322,1816,322,0,18.94117647,78.09647126,1431,0,121.0666667,375.7020983,18.43703765,0.27595192,3740717.097,4915720.189,10200000,3,116000000,7247639.375,4641379.926,10200000,3,113000000,8046342.714,4355976.729,10200000,3,0,0,552,488,0.146599457,0.129352462,0,1431,64.78787879,259.876985,67536.04735,0,0,0,1,0,0,0,0,0,66.8125,18.94117647,121.0666667,17,322,15,1816,29200,285,1,32,25500.0,7863.876728,49207,22954,10200000.0,5209.830064,10200000,10200000,BENIGN,BENIGN
54626,50,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,40000.0,50.0,0.0,50,50,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,32,32,20000.0,20000.0,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,1,0,1,0,365,275,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,BENIGN
53,47825,2,2,66,296,33,33,33.0,0.0,148,148,148.0,0.0,7569.262938,83.63826451,15941.66667,27569.35139,47776,1,1,1.0,0.0,1,1,48,48.0,0.0,48,48,0,0,64,64,41.81913225,41.81913225,33,148,79.0,62.98809411,3967.5,0,0,0,0,0,0,0,0,1,98.75,33.0,148.0,2,66,2,296,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,BENIGN
123,64025999,2,2,96,96,48,48,48.0,0.0,48,48,48.0,0.0,2.998781792,0.062474621,21300000.0,36900000.0,64000000,28202,64000000,64000000.0,0.0,64000000,64000000,64000000,64000000.0,0.0,64000000,64000000,0,0,52,40,0.03123731,0.03123731,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1,60.0,48.0,48.0,2,96,2,96,-1,-1,1,20,28356.0,0.0,28356,28356,64000000.0,0.0,64000000,64000000,BENIGN,BENIGN
80,4,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,500000.0,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,0,0,64,0,500000.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,2,0,0,0,251,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk,DoS
53,30525,1,1,57,185,57,57,57.0,0.0,185,185,185.0,0.0,7927.9279279279,65.5200655201,30525.0,0.0,30525,30525,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,20,20,32.76003276,32.76003276,57,185,99.6666666667,73.9008344563,5461.3333333333,0,0,0,0,0,0,0,0,1,149.5,57.0,185.0,1,57,1,185,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,BENIGN
53,23478,1,1,54,70,54,54,54.0,0.0,70,70,70.0,0.0,5281.540165,85.1861317,23478.0,0.0,23478,23478,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,32,32,42.59306585,42.59306585,54,70,59.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,89.0,54.0,70.0,1,54,1,70,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,BENIGN
80,4,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,500000.0,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,0,0,64,0,500000.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,2,0,0,0,274,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk,DoS
8080,9,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,1333333.333,222222.2222,9.0,0.0,9,9,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,20,20,111111.1111,111111.1111,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,1,9.0,6.0,6.0,1,6,1,6,16393,237,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Bot,Bot
80,6102670,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,3.932704865,0.655450811,2034223.333,3520790.799,6099682,3,6102670,2034223.333,3520790.799,6099682,3,0,0.0,0.0,0,0,0,0,80,0,0.655450811,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,4,24,0,0,256,-1,3,20,2988.0,0.0,2988,2988,6099682.0,0.0,6099682,6099682,DDoS,DDoS
